,PWSID,Reporting_Month,Production_Reported,Percent_Residential_Use,Population_Served,R_GPCD_Reported,Hydrologic_Region,County
26418,CA1010029,2018-05-15,163526000,59,25664,121.27,Tulare Lake,FRESNO
26419,CA1010029,2018-04-15,127410000,59,25664,94.49,Tulare Lake,FRESNO
26420,CA1010029,2018-03-15,87890000,59,25664,65.18,Tulare Lake,FRESNO
26421,CA1010029,2018-02-15,103284000,59,25664,77,Tulare Lake,FRESNO
26422,CA1010029,2018-01-15,130340000,59,25664,97,Tulare Lake,FRESNO
26423,CA1010029,2017-12-15,102444000,59,25664,76,Tulare Lake,FRESNO
26424,CA1010029,2017-11-15,116001000,59,25664,86,Tulare Lake,FRESNO
26425,CA1010029,2017-10-15,152309000,59,25664,113,Tulare Lake,FRESNO
26426,CA1010029,2017-09-15,158937000,59,25664,118,Tulare Lake,FRESNO
26427,CA1010029,2017-08-15,197048000,59,25664,146,Tulare Lake,FRESNO
26428,CA1010029,2017-07-15,203822000,59,25664,151,Tulare Lake,FRESNO
26429,CA1010029,2017-06-15,175039000,59,25664,130,Tulare Lake,FRESNO
26430,CA1010029,2017-05-15,173943000,59,25664,129,Tulare Lake,FRESNO
26431,CA1010029,2017-04-15,122073000,59,25664,91,Tulare Lake,FRESNO
26432,CA1010029,2017-03-15,107134000,59,25664,79.45,Tulare Lake,FRESNO
26433,CA1010029,2017-02-15,84402000,59,25664,62.59,Tulare Lake,FRESNO
26434,CA1010029,2017-01-15,97365000,59,25664,72,Tulare Lake,FRESNO
26435,CA1010029,2016-12-15,102924000,59,25664,76.33,Tulare Lake,FRESNO
26436,CA1010029,2016-11-15,109697000,59,25664,81,Tulare Lake,FRESNO
26437,CA1010029,2016-10-15,154732000,59,25664,115,Tulare Lake,FRESNO
26438,CA1010029,2016-09-15,170347000,59,25664,126,Tulare Lake,FRESNO
26439,CA1010029,2016-08-15,244218000,59,25664,181,Tulare Lake,FRESNO
26440,CA1010029,2016-07-15,195138000,59,25664,144.71,Tulare Lake,FRESNO
26441,CA1010029,2016-06-15,196899000,59,25664,146.02,Tulare Lake,FRESNO
26442,CA1010029,2016-05-15,179340000,59,25664,132.99,Tulare Lake,FRESNO
26443,CA1010029,2016-04-15,124105000,59,25664,92.04,Tulare Lake,FRESNO
26444,CA1010029,2016-03-15,99033000,59,25664,73.44,Tulare Lake,FRESNO
26445,CA1010029,2016-02-15,94082000,59,25664,69.77,Tulare Lake,FRESNO
26446,CA1010029,2016-01-15,85390000,59,25664,63.32,Tulare Lake,FRESNO
26447,CA1010029,2015-12-15,99287000,59,25664,73.63,Tulare Lake,FRESNO
26448,CA1010029,2015-11-15,112519000,59,25664,83.44,Tulare Lake,FRESNO
26449,CA1010029,2015-10-15,147407000,59,25664,109.32,Tulare Lake,FRESNO
